,Item_Identifier,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
3220,1192,1,0.023869126,0,101.5332,2,1,1,1316.8258313837891
3221,1383,1,0.067431883,9,42.4796,7,1,1,582.1370327986522
3222,1133,2,0.21471985,0,225.9404,0,2,0,1926.862985207552
3223,37,1,0.045564412,4,39.1138,2,1,1,317.20865547125186
3224,679,2,0.020979394,10,259.7936,9,0,1,4267.311944255509
3225,644,2,0.075967092,13,84.4908,9,0,1,1442.2078632041862
3226,213,2,0.064719441,15,93.6804,9,0,1,1606.7909195291586
3227,1164,1,0.029981513,3,77.867,5,2,3,2743.417104480325
3228,171,2,0.05553914,3,125.8046,2,1,1,1684.5325578300703
3229,1522,1,0.015022332,8,142.1154,2,1,1,1949.575684064952
3230,315,2,0.066450399,15,80.796,3,2,2,1789.2740702552892
3231,1112,2,0.216601163,13,36.7874,4,0,0,-673.5590094170101
3232,235,2,0.072139167,4,195.5794,3,2,2,3581.5366464357303
3233,1090,2,0.022420996,6,226.2036,6,1,1,3505.8921496280373
3234,1064,1,0.070676281,13,176.337,8,0,1,2787.0517946543655
3235,1165,1,0.069701022,4,262.9226,5,2,3,5556.519541668242
3236,1041,1,0.077011493,6,45.1086,7,1,1,614.7815643881263
3237,712,1,0.032600958,5,150.4392,1,2,1,1935.4128730880548
3238,757,1,0.074254285,13,91.083,5,2,3,2867.0190608000466
3239,1298,1,0.181114059,9,168.8448,4,0,0,1410.202696656148
3240,279,1,0.016608334,5,120.0098,6,1,1,1838.4620295102995
3241,538,2,0.104659766,0,165.9184,0,2,0,1184.467134477386
3242,32,3,0.133211023,4,95.8726,3,2,2,1963.6515063404013
3243,691,2,0.030259174,1,250.6092,6,1,1,3883.6920861450444
3244,51,1,0.083432299,7,107.4596,5,2,3,3122.4563851836883
3245,557,1,0.018805505,13,214.956,0,2,0,2041.0104246726191
3246,122,1,0.136008489,7,170.4422,7,1,1,2476.562112622195
3247,503,2,0.02504491,3,146.1418,5,2,3,3857.2594127201446
3248,1533,1,0.0582501,8,104.399,7,1,1,1561.0797367319951
3249,1369,1,0.048899701,9,126.3336,1,2,1,1519.899976537789
3250,1216,1,0.093835595,6,174.2712,3,2,2,3164.4408311811667
3251,638,2,0.088331849,13,120.8756,9,0,1,1987.96903000246
3252,708,1,0.0,0,178.666,8,0,1,2962.672179908369
3253,1358,1,0.027102628,11,50.7666,7,1,1,776.7481998001954
3254,95,1,0.061225298,14,153.4024,7,1,1,2328.5324929613066
3255,741,1,0.083342202,0,120.1756,3,2,2,2353.024221709434
3256,383,0,0.093593225,13,115.1834,1,2,1,1243.0982411995574
3257,1141,2,0.101754942,13,58.5562,4,0,0,-141.89657026862324
3258,1366,1,0.167923755,9,193.7136,7,1,1,2767.9623913678174
3259,517,2,0.084694653,3,212.7218,1,2,1,2857.0655628450095
3260,506,1,0.014452774,10,115.015,7,1,1,1809.6599402871639
3261,1166,2,0.170685888,4,155.163,1,2,1,1807.4057001042934
3262,49,1,0.044969294,14,74.867,7,1,1,1133.6832974973154
3263,390,1,0.009600586,13,64.951,7,1,1,1035.9766919364465
3264,1213,2,0.083321663,4,121.4756,4,0,0,879.1340064518317
3265,746,2,0.161756055,6,65.7168,9,0,1,1013.256520092993
3266,454,2,0.1055789,6,42.4796,1,2,1,168.4189354389323
3267,149,2,0.250008736,13,178.366,0,2,0,1122.1925930246462
3268,1080,2,0.043149943,6,198.5742,6,1,1,3040.9953486749837
3269,187,1,0.039643601,13,41.448,8,0,1,749.5223371709294
3270,1300,1,0.129903926,9,176.637,6,1,1,2512.494304640188
3271,245,1,0.027069736,5,212.3928,4,0,0,2364.6957803365285
3272,274,2,0.054583442,15,64.6168,1,2,1,589.6501337118079
3273,159,1,0.084382084,15,167.9158,1,2,1,2114.455767046421
3274,570,1,0.079203863,5,224.9062,6,1,1,3362.91527663919
3275,1381,1,0.023143199,11,152.934,8,0,1,2501.355741898909
3276,1482,1,0.048107159,8,166.3526,6,1,1,2488.9942487966546
3277,1092,1,0.039169904,13,149.0418,3,2,2,2856.2337838217118
3278,1331,1,0.014021376,9,222.5746,6,1,1,3422.1616702604524
3279,339,1,0.044788872,3,164.0842,3,2,2,3102.4596496734357
3280,358,2,0.114170018,6,89.1856,4,0,0,332.16937915583503
3281,1200,1,0.066815522,13,229.6694,0,2,0,2181.7454115130495
3282,390,1,0.016775365,13,63.451,4,0,0,51.35556786533334
3283,1136,2,0.049957145,10,210.0586,2,1,1,2985.4513680456776
3284,220,1,0.016985198,6,211.0586,9,0,1,3490.998271404289
3285,371,2,0.037833211,5,126.1046,1,2,1,1586.52101336329
3286,340,1,0.036104434,4,117.1782,1,2,1,1417.343792312387
3287,938,1,0.035413843,3,253.0014,3,2,2,4495.480976600769
3288,1237,1,0.06725426,13,199.0084,2,1,1,2744.6363685646324
3289,712,1,0.032621941,5,150.9392,6,1,1,2287.9489253844017
3290,644,2,0.075481864,13,85.3908,5,2,3,2812.402584804835
3291,57,1,0.095917719,14,171.8106,2,1,1,2285.7336634142202
3292,1182,1,0.015751294,0,71.638,0,2,0,-176.27980460420622
3293,120,0,0.026928324,14,151.6682,5,2,3,3861.4085357370595
3294,880,2,0.245136905,3,110.8228,4,0,0,446.4294083112718
3295,46,1,0.070733741,14,112.0518,5,2,3,3206.576526895222
3296,735,1,0.039374545,5,245.5802,7,1,1,3804.102287253336
3297,908,1,0.032498972,0,181.266,9,0,1,3000.4462339024467
3298,970,2,0.026473267,10,37.9532,5,2,3,2156.1386348910282
3299,563,0,0.026840766,10,126.902,8,0,1,2066.066028146553
3300,663,2,0.061175535,2,58.6588,8,0,1,1024.1709359389038
3301,350,1,0.026921951,5,104.928,9,0,1,1821.6488053644189
3302,204,1,0.111347923,13,155.6998,1,2,1,1880.903852593624
3303,340,1,0.036338895,4,119.5782,2,1,1,1581.8850259749142
3304,1132,2,0.079895432,1,227.0036,6,1,1,3427.4954102760366
3305,1318,1,0.079930344,9,169.7106,9,0,1,2724.6396647996953
3306,443,1,0.058335906,4,145.8128,6,1,1,2169.347588315625
3307,1359,1,0.01310911,9,215.4192,1,2,1,2967.173630469958
3308,880,2,0.14022623,3,108.8228,9,0,1,1722.7515213828974
3309,471,2,0.078723713,13,172.4422,3,2,2,3196.1484958627825
3310,985,1,0.079200387,1,100.47,6,1,1,1425.6628368470306
3311,466,2,0.073324855,5,199.0426,2,1,1,2788.872501140676
3312,105,1,0.071963037,7,251.804,6,1,1,3796.865500824282
3313,228,1,0.244163174,5,148.1392,4,0,0,999.5376761008024
3314,1155,2,0.087782193,4,261.791,9,0,1,4187.9845657223605
3315,646,2,0.048134189,0,40.3138,6,1,1,581.3193766666395
3316,1346,0,0.305724969,11,239.6196,0,2,0,1901.042436035992
3317,138,1,0.09138128,7,126.6336,2,1,1,1597.8204823014808
3318,1443,1,0.029190711,9,122.4414,3,2,2,2459.7264302437384
3319,113,1,0.080372556,7,158.4946,0,2,0,1071.241023975681
3320,958,2,0.011985289,3,184.7924,1,2,1,2539.245376355437
3321,843,1,0.083783437,10,180.7292,6,1,1,2657.9087959384815
3322,688,2,0.053775381,6,165.7526,8,0,1,2698.649471023434
3323,234,1,0.068962051,3,261.1278,7,1,1,4004.86915481719
3324,1537,1,0.071357962,8,127.4362,6,1,1,1843.3586869487767
3325,372,2,0.033365743,5,130.931,0,2,0,755.3012181679217
3326,1220,2,0.067884624,0,187.324,2,1,1,2612.9078911238216
3327,1492,1,0.042925965,8,164.5842,3,2,2,3093.4333049260513
3328,1509,1,0.011000735,9,258.0962,1,2,1,3633.3824101264154
3329,1381,1,0.023031127,11,154.534,5,2,3,3936.125754836812
3330,1048,1,0.121977653,4,122.573,5,2,3,3284.9001425147753
3331,1068,2,0.055199283,10,146.4734,9,0,1,2440.8755501908436
3332,487,1,0.041091215,15,182.6634,5,2,3,4349.289040918419
3333,691,2,0.030436087,1,249.0092,2,1,1,3641.2669160538435
3334,676,1,0.06495073,0,92.5804,8,0,1,1513.5780655626309
3335,1253,1,0.045488814,8,149.9392,9,0,1,2476.7474000167263
3336,1405,1,0.021308724,9,79.2328,1,2,1,832.5439318229596
3337,739,2,0.099049679,13,49.7666,1,2,1,280.6847258836633
3338,1269,1,0.050043246,8,126.2336,6,1,1,1863.6476843532414
3339,280,1,0.035426061,6,37.7506,7,1,1,579.1609190965969
3340,126,1,0.188965879,14,35.9848,0,2,0,-1027.6376339154306
3341,414,2,0.076191354,5,110.3228,5,2,3,3212.1448835244764
3342,343,0,0.170558096,6,48.7692,5,2,3,2025.2827411576855
3343,331,1,0.088988939,3,144.0786,6,1,1,2093.3947895689153
3344,1469,1,0.0,9,113.1176,1,2,1,1395.1662649121622
3345,1349,1,0.0,9,230.4642,3,2,2,4191.734792134325
3346,490,2,0.219914554,5,98.8358,4,0,0,304.3210094999904
3347,674,1,0.11858387,13,224.4088,3,2,2,3901.0696010908414
3348,991,2,0.058043379,6,239.8564,8,0,1,3841.6110330855035
3349,466,2,0.122040464,5,197.5426,0,2,0,1642.184359188972
3350,1272,1,0.024048716,9,104.9964,3,2,2,2198.795668413996
3351,1272,1,0.04193537,9,104.5964,4,0,0,644.2163778617955
3352,1283,1,0.072816495,9,231.3668,7,1,1,3515.071988202406
3353,1001,1,0.035904485,6,258.6278,6,1,1,3954.363125738332
3354,1152,1,0.051651503,1,35.2558,6,1,1,454.67390844635133
3355,853,2,0.076162818,5,190.7846,9,0,1,3104.3393911298735
3356,1427,1,0.027691308,8,63.3168,1,2,1,575.0097061066263
3357,791,4,0.04670302,6,122.2388,7,1,1,1973.7394476323684
3358,1476,1,0.041930938,8,188.0214,9,0,1,3072.9909333939468
3359,690,2,0.0,13,57.7588,9,0,1,1153.189587958771
3360,334,1,0.048834717,6,36.5506,9,0,1,719.1684109473272
3361,673,1,0.022841841,6,158.192,7,1,1,2470.8228889953457
3362,427,4,0.020777214,3,88.8488,6,1,1,1451.2509465645585
3363,575,2,0.093786169,0,98.9068,1,2,1,1072.861525250707
3364,879,2,0.108947031,0,86.5514,4,0,0,301.29243033296507
3365,577,2,0.045327376,10,198.211,0,2,0,1773.974133998673
3366,222,2,0.093309811,13,212.6244,5,2,3,4768.343528453309
3367,716,2,0.026882496,0,222.6456,9,0,1,3691.1380840999163
3368,1233,2,0.018052793,10,103.399,9,0,1,1830.7429607678796
3369,910,0,0.0,4,35.1874,5,2,3,2096.3666834078786
3370,267,1,0.136384322,3,94.8094,1,2,1,902.6061997713377
3371,753,1,0.069411836,10,51.5324,6,1,1,671.6609610979767
3372,53,1,0.077048493,4,60.0536,3,2,2,1430.6961949704064
3373,730,1,0.128611924,13,104.1622,3,2,2,2011.415520652109
3374,387,2,0.083201696,5,181.8318,5,2,3,4314.009069845729
3375,669,2,0.045857055,13,170.4132,7,1,1,2648.3941122793185
3376,539,1,0.11245226,3,120.744,7,1,1,1742.4870324650028
3377,249,1,0.017942517,15,176.3686,7,1,1,2755.784225572993
3378,509,2,0.226744199,13,140.2838,4,0,0,927.8811546939783
3379,350,1,0.026875077,5,107.028,6,1,1,1618.2445175113735
3380,832,2,0.139495548,3,266.5884,6,1,1,3944.638139561832
3381,1097,1,0.075578048,4,165.7158,8,0,1,2624.3520703255913
3382,866,2,0.081214552,13,51.4008,9,0,1,915.5726177052984
3383,1096,1,0.138175481,3,178.1002,0,2,0,1272.668345937523
3384,999,2,0.096513676,10,178.7028,8,0,1,2819.7117174809887
3385,371,2,0.038018966,5,126.1046,3,2,2,2554.3745720018114
3386,1528,1,0.02605898,9,179.6976,3,2,2,3355.4111797796704
3387,303,2,0.078559463,6,259.3646,7,1,1,3991.429350101672
3388,1111,1,0.065618346,13,177.337,2,1,1,2411.476337178236
3389,1305,1,0.126139002,9,125.9362,1,2,1,1384.6125605731381
3390,1242,2,0.138452448,4,185.4608,4,0,0,1782.2928992069637
3391,1086,1,0.0,3,89.2488,1,2,1,1035.6208734222396
3392,283,1,0.030664334,15,254.404,9,0,1,4130.806887437576
3393,72,1,0.093067785,4,75.567,3,2,2,1645.0680293559453
3394,170,1,0.005675194,0,184.1924,9,0,1,3099.85362698448
3395,1317,1,0.07435487,9,92.4462,9,0,1,1531.088658154114
3396,355,3,0.103453599,3,103.699,6,1,1,1509.5782837583374
3397,763,3,0.052190155,13,101.899,5,2,3,3141.899198029825
3398,1297,1,0.010662263,9,231.9958,2,1,1,3357.674593813952
3399,1457,0,0.112968748,9,252.8724,5,2,3,5282.836267135819
3400,725,2,0.10711317,10,125.1388,4,0,0,894.4219547500661
3401,719,2,0.041974545,10,42.3112,6,1,1,609.3576165102018
3402,1446,1,0.039268205,9,128.4678,8,0,1,2095.068436700091
3403,1385,1,0.035655991,8,91.212,8,0,1,1523.0805721944084
3404,457,1,0.06018748,0,85.054,5,2,3,2816.6741894147976
3405,48,1,0.052068722,14,236.4564,8,0,1,3765.129248361137
3406,518,2,0.121852987,10,101.4674,6,1,1,1398.4527124772958
3407,777,1,0.061735873,4,150.805,1,2,1,1892.6093197262767
3408,664,1,0.0,10,118.5808,2,1,1,1616.080560517693
3409,1438,1,0.007456464,9,188.6556,8,0,1,3085.7163783213064
3410,521,2,0.088459496,13,124.873,9,0,1,2051.377257799855
3411,727,1,0.089466421,6,196.011,5,2,3,4484.218063022537
3412,26,0,0.16741508,14,241.2512,9,0,1,3665.688170012859
3413,986,1,0.046364789,0,99.9384,7,1,1,1528.1387518092233
3414,593,2,0.063531895,5,228.6668,2,1,1,3265.053410014919
3415,1522,1,0.014937838,8,141.2154,8,0,1,2334.7966356944557
3416,1233,2,0.018009769,10,103.699,1,2,1,1254.5210487412646
3417,1432,1,0.016097309,9,195.3478,1,2,1,2648.790851546749
3418,511,2,0.050061008,3,81.296,6,1,1,1213.9709035747892
3419,541,1,0.052393366,5,55.3588,9,0,1,1004.813221260184
3420,1274,0,0.09742857,9,194.582,2,1,1,2594.8417832694076
3421,866,2,0.081418801,13,51.7008,3,2,2,1307.1008368991415
3422,1204,2,0.038147426,4,99.6726,8,0,1,1692.5115977278529
3423,297,0,0.02596979,15,121.344,3,2,2,2419.380719084987
3424,1530,1,0.015248338,9,144.147,2,1,1,1979.4760427768529
3425,192,1,0.08336707,5,246.9776,7,1,1,3758.332735360762
3426,366,1,0.033213888,6,195.2768,6,1,1,2980.0964917227975
3427,1417,1,0.018925644,8,97.3384,3,2,2,2087.716885184931
3428,260,2,0.064748814,4,79.4986,5,2,3,2754.558411320901
3429,1054,0,0.121496273,13,197.4452,7,1,1,2868.064664940235
3430,1247,2,0.037840894,13,129.5994,7,1,1,2019.5857322021784
3431,123,1,0.070444556,7,179.4344,8,0,1,2854.34991889776
3432,131,1,0.050382246,14,94.2752,3,2,2,1994.853559770514
3433,776,1,0.010641608,3,84.0908,8,0,1,1467.7597181826823
3434,135,1,0.05786369,7,115.4492,0,2,0,438.64551670596757
3435,1288,1,0.0,9,104.3964,6,1,1,1606.317482029841
3436,183,2,0.165350432,4,114.2518,3,2,2,2159.2442086226783
3437,1516,1,0.113053302,8,232.93,5,2,3,5007.494895534249
3438,1535,1,0.079555138,8,39.4506,9,0,1,695.9230317475017
3439,820,2,0.141847977,1,159.6578,5,2,3,3870.0678153110393
3440,1083,1,0.035634451,13,242.917,9,0,1,3936.6353291611513
3441,678,2,0.026669833,3,92.712,2,1,1,1211.837355892209
3442,866,2,0.081088481,13,50.2008,8,0,1,842.7973669377216
3443,898,1,0.027892415,0,150.9708,3,2,2,2923.8416614603966
3444,601,1,0.012294203,6,162.8894,9,0,1,2744.4178093452083
3445,45,1,0.052012483,14,187.5898,3,2,2,3445.9558906817138
3446,153,1,0.0,4,147.876,3,2,2,2926.3640441888783
3447,1285,0,0.026891006,9,96.5726,9,0,1,1640.7808718482252
3448,475,2,0.136543704,5,51.564,2,1,1,386.37075281462876
3449,1311,1,0.029439793,9,258.5646,6,1,1,3956.808138019961
3450,143,1,0.081772054,14,120.444,6,1,1,1725.982463452257
3451,1465,1,0.080664702,8,95.0436,7,1,1,1378.5460750660932
3452,215,2,0.02298735,0,241.1538,7,1,1,3809.907767991478
3453,321,2,0.089931111,13,130.0626,6,1,1,1895.8931139698248
3454,272,2,0.05470525,6,191.682,7,1,1,2978.145120882019
3455,618,2,0.070201806,0,187.9214,3,2,2,3466.045584561446
3456,330,1,0.093607933,0,140.4812,9,0,1,2269.5758857484857
3457,1073,2,0.030351816,13,219.7114,7,1,1,3437.2015444350727
3458,16,2,0.06087929,14,53.3614,5,2,3,2344.473945569909
3459,1536,1,0.18516682,9,253.8698,5,2,3,5210.775326273686
3460,677,2,0.125478425,2,40.948,7,1,1,512.5847541664634
3461,829,4,0.018559094,13,113.1544,6,1,1,1816.0808965404772
3462,1012,1,0.0,6,43.6454,4,0,0,-227.38429151288153
3463,1185,2,0.047028693,10,185.3608,8,0,1,3004.362712846999
3464,1036,1,0.026342897,0,125.702,9,0,1,2144.197725702289
3465,723,1,0.03443923,0,45.1086,7,1,1,697.6560352708084
3466,961,1,0.005521567,5,122.3414,5,2,3,3476.8629775767267
3467,827,2,0.027987562,6,46.7744,5,2,3,2297.6459718768115
3468,1070,2,0.067409268,6,110.457,4,0,0,733.5223242797188
3469,990,1,0.037462127,5,194.2478,9,0,1,3186.969697831979
3470,546,1,0.098613411,10,97.6042,7,1,1,1396.6199479843053
3471,39,1,0.03320771,4,151.834,6,1,1,2310.128203659505
3472,786,2,0.028436636,3,173.6422,2,1,1,2467.5964908588285
3473,495,2,0.097555725,0,52.7666,4,0,0,-201.00257495562948
3474,899,1,0.079345519,3,77.0644,8,0,1,1241.3982107927786
3475,1024,2,0.009938784,13,157.863,8,0,1,2636.74799203912
3476,1501,1,0.031421979,9,109.3228,8,0,1,1809.53766784267
3477,1125,1,0.087808521,4,184.3292,8,0,1,2893.2513753498993
3478,485,1,0.028534583,13,89.8146,3,2,2,1959.1961626006823
3479,1213,2,0.047662684,4,121.0756,9,0,1,2063.936939060223
3480,397,2,0.010930195,13,56.3588,1,2,1,535.5247233507093
3481,634,2,0.09314922,3,50.7982,3,2,2,1288.626567269151
3482,405,1,0.042443319,3,256.033,5,2,3,5505.34604976007
3483,455,2,0.04127448,13,101.6332,6,1,1,1533.4888530838148
3484,655,1,0.152677702,2,99.9358,3,2,2,1919.847714812472
3485,1003,2,0.089537252,13,149.7708,6,1,1,2195.3095314885572
3486,1329,1,0.04771769,9,179.666,8,0,1,2879.359195177028
3487,634,2,0.092959451,3,52.6982,7,1,1,749.452114117405
3488,1316,1,0.069006936,9,128.931,0,2,0,613.3004676763478
3489,598,2,0.063459792,4,180.0318,7,1,1,2780.6889954403964
3490,932,1,0.021795357,6,190.9872,4,0,0,2030.8987314687965
3491,1055,1,0.047987076,1,217.0166,1,2,1,2947.0486694727038
3492,224,2,0.03014565,0,100.5384,6,1,1,1554.2075781855515
3493,314,3,0.059444518,13,101.37,9,0,1,1771.4225066099102
3494,134,1,0.064141622,7,45.306,8,0,1,776.5587862060106
3495,1143,2,0.037946799,0,153.3656,9,0,1,2588.8476475186526
3496,774,2,0.067806182,1,255.1988,9,0,1,4127.2162106130345
3497,1163,2,0.140829653,0,52.5008,9,0,1,845.2648147016944
3498,774,2,0.067838225,1,256.4988,7,1,1,3965.5282648163247
3499,78,1,0.034598891,7,115.9834,2,1,1,1528.1834273507534
3500,1178,1,0.128615187,6,163.221,5,2,3,3902.54220845861
3501,901,0,0.032245757,10,60.5194,7,1,1,891.8856519772853
3502,826,2,0.267339659,6,144.2102,0,2,0,562.0397978228332
3503,4,2,0.007073035,14,189.753,3,2,2,3590.405892470332
3504,876,2,0.020872204,13,62.4194,6,1,1,952.2763439611895
3505,797,2,0.036100589,5,176.0712,7,1,1,2761.4098396118984
3506,1300,1,0.129820371,9,176.137,1,2,1,2160.0634518042116
3507,1138,1,0.08486204,6,165.25,5,2,3,4008.166244677891
3508,869,1,0.174389257,0,125.7362,9,0,1,1897.8062220996485
3509,101,1,0.0607686,14,94.6436,5,2,3,2951.6485947789383
3510,663,2,0.061521569,2,55.3588,2,1,1,573.1200771551307
3511,233,0,0.028522089,0,195.0136,8,0,1,3140.137077004666
3512,776,1,0.010701801,3,83.5908,2,1,1,1060.7828921081004
3513,104,0,0.115401142,14,196.8084,7,1,1,2878.4042188145468
3514,41,1,0.039083816,14,35.419,3,2,2,1098.5783059544574
3515,1287,1,0.022127237,8,39.2506,4,0,0,-338.77877377664333
3516,1076,1,0.037474799,3,84.7224,7,1,1,1301.353874473934
3517,1498,1,0.02273288,8,179.4686,5,2,3,4327.214368288796
3518,1359,1,0.013117547,9,214.3192,6,1,1,3294.8202265149866
3519,90,1,0.062585755,14,158.4578,5,2,3,3942.2531241516526
3520,19,1,0.057117184,4,232.4642,2,1,1,3308.2892965613455
3521,628,2,0.158790733,10,156.3946,7,1,1,2244.517994046448
3522,1242,2,0.079398454,4,184.5608,3,2,2,3385.8451466021825
3523,236,1,0.044985646,4,242.4854,8,0,1,3881.2252162133564
3524,385,1,0.0,3,195.9768,9,0,1,3286.5538308378564
3525,734,1,0.084112804,10,257.733,7,1,1,3911.830796414556
3526,566,0,0.051457663,13,258.962,6,1,1,3895.058748987485
3527,1246,0,0.025841822,6,168.9474,3,2,2,3160.783042180451
3528,1202,2,0.0,0,143.5128,9,0,1,2498.5473162077824
3529,195,1,0.067195414,13,236.859,6,1,1,3563.604087424452
3530,856,2,0.023544619,13,155.5288,7,1,1,2451.9536494915815
3531,1004,2,0.029056831,13,186.9898,9,0,1,3112.6249351482365
3532,427,2,0.020781144,3,88.7488,8,0,1,1562.100794378308
3533,758,2,0.043986578,0,182.295,1,2,1,2452.6966616484074
3534,494,1,0.07433121,13,251.9724,6,1,1,3783.36452674483
3535,1101,1,0.070841281,6,193.1162,1,2,1,2529.697062480583
3536,1380,1,0.0,11,111.8202,0,2,0,459.6503752041149
3537,900,1,0.055164938,4,221.2114,5,2,3,4934.6941978830855
3538,551,1,0.10121065,0,44.4744,1,2,1,178.47020458035445
3539,708,1,0.078354554,0,180.566,2,1,1,2461.4284262341916
3540,565,1,0.033694227,12,114.786,5,2,3,3307.776071999785
3541,1362,1,0.0,8,44.377,7,1,1,726.5519334465725
3542,594,2,0.122965811,6,113.2544,3,2,2,2207.592848239917
3543,164,2,0.047876203,5,126.0362,9,0,1,2151.9900549253393
3544,1182,1,0.009448862,0,74.538,3,2,2,1761.4939823937316
3545,747,1,0.088026614,6,127.2678,3,2,2,2447.9665068791605
3546,605,2,0.042313078,3,123.2046,8,0,1,2060.2356493297048
3547,11,1,0.024859869,14,151.7998,9,0,1,2547.5906548179228
3548,1466,1,0.042449883,9,107.3938,2,1,1,1362.287990300525
3549,285,1,0.036558726,5,75.3696,2,1,1,892.624593262336
3550,1497,1,0.105158282,9,84.925,1,2,1,779.1032865043762
3551,1109,2,0.022918812,6,183.995,8,0,1,3029.5542278272433
3552,1533,1,0.057850699,8,104.299,5,2,3,3097.4349626426074
3553,1334,1,0.08125948,11,36.819,1,2,1,69.73868087146684
3554,545,1,0.041169697,3,83.2934,9,0,1,1461.062050715389
3555,1452,1,0.006778869,9,42.9112,7,1,1,690.0118700921757
3556,1309,1,0.047450712,9,173.2422,9,0,1,2834.336691904314
3557,54,1,0.145253944,7,150.6682,0,2,0,841.0083405201563
3558,311,1,0.044222497,5,43.5454,8,0,1,783.0487749768363
3559,1384,1,0.080803421,11,140.1154,5,2,3,3614.475730895165
3560,921,2,0.048937612,5,261.6278,2,1,1,3798.8748214480092
3561,844,2,0.008032868,5,79.1618,6,1,1,1244.9458902034307
3562,55,1,0.019157444,14,184.524,2,1,1,2612.747044924778
3563,915,2,0.062032774,13,60.6562,6,1,1,855.161208844389
3564,1178,1,0.129133491,6,163.721,1,2,1,1973.1236339831175
3565,678,4,0.026514812,3,93.312,6,1,1,1508.1171568300974
3566,1229,2,0.039006737,1,104.599,4,0,0,694.460662835771
3567,1436,1,0.035220955,9,121.973,7,1,1,1873.3036907076544
3568,1282,1,0.055418261,9,112.0518,6,1,1,1632.4040399831292
3569,861,2,0.0,4,196.7794,3,2,2,3714.083132907329
3570,134,1,0.064402907,7,48.306,3,2,2,1264.3319615176233
3571,5,0,0.020560102,14,155.5656,1,2,1,1997.8256350285433
3572,751,1,0.142412955,2,126.4994,5,2,3,3317.7043910650054
3573,3,1,0.082574393,14,190.253,3,2,2,3436.535025759824
3574,849,0,0.087468656,1,195.7794,8,0,1,3044.39851302889
3575,1384,1,0.135906494,11,141.9154,0,2,0,699.6645220564903
3576,1301,1,0.020100543,9,258.8962,5,2,3,5569.335984754284
3577,1496,1,0.016029548,8,129.9626,5,2,3,3567.744551552406
3578,867,1,0.035240292,13,178.7318,9,0,1,2940.5531509901457
3579,680,2,0.131545005,5,87.3198,6,1,1,1166.2472984180554
3580,1240,1,0.075896411,0,113.3544,1,2,1,1285.261486883437
